unique_id,order_id,quantity,unit_price,total_sale,order_date,order_status,product_category,cost_price,contact_number,address,city,country,last_name,first_name,order_size,is_dirty
636,10378,34,42.64,1449.76,2005-02-10,Shipped,"Classic Cars",124.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,0
637,10292,26,100.00,4554.94,2004-09-08,Shipped,"Classic Cars",163.00,2125557818,"897 Long Airport Avenue",NYC,USA,Yu,Kwai,Medium,0
638,10313,29,100.00,3416.78,2004-10-22,Shipped,"Trucks and Buses",122.00,"(604) 555-3392","1900 Oak St.",Vancouver,Canada,Tannamuri,Yoshi,Medium,0
639,10305,27,100.00,3934.44,2004-10-13,Shipped,"Classic Cars",163.00,6175558555,"39323 Spinnaker Dr.",Cambridge,USA,Hernandez,Marta,Medium,0
640,10122,31,100.00,4100.99,2003-05-08,Shipped,"Classic Cars",142.00,91.24.4555,"12, rue des Bouchers",Marseille,France,Lebihan,Laurence,Medium,0
641,10324,33,37.48,1236.84,2004-11-05,Shipped,"Trucks and Buses",122.00,2125551500,"2678 Kingston Rd.",NYC,USA,Frick,Michael,Small,0
642,10314,42,100.00,5776.26,2004-10-22,Shipped,"Classic Cars",163.00,"86 21 3555","Smagsloget 45",Aaarhus,Denmark,Ibsen,Palle,Medium,0
643,10136,36,100.00,5274.72,2003-07-04,Shipped,"Classic Cars",142.00,61.77.6555,"1 rue Alsace-Lorraine",Toulouse,France,Roulet,Annette,Medium,0
644,10407,59,100.00,7048.14,2005-04-22,"On Hold","Classic Cars",124.00,4085553659,"3086 Ingle Ln.","San Jose",USA,Frick,Sue,Large,0
645,10148,25,100.00,4232.00,2003-09-11,Shipped,"Classic Cars",142.00,"02 9936 8555","201 Miller Street","North Sydney",Australia,O'Hara,Anna,Medium,0
646,10324,47,100.00,7207.45,2004-11-05,Shipped,"Classic Cars",163.00,2125551500,"2678 Kingston Rd.",NYC,USA,Frick,Michael,Large,0
647,10334,46,100.00,5814.86,2004-11-19,"On Hold","Trucks and Buses",122.00,"0921-12 3555","Berguvsvâ€žgen  8",Lule,Sweden,Berglund,Christina,Medium,0
648,10336,49,100.00,7460.74,2004-11-20,Shipped,"Classic Cars",163.00,"(1) 42.34.2555","265, boulevard Charonne",Paris,France,Bertrand,Marie,Large,0
649,10419,37,100.00,5202.94,2005-05-17,Shipped,"Classic Cars",124.00,6562-9555,"Geislweg 14",Salzburg,Austria,Pipps,Georg,Medium,0
650,10349,38,100.00,6719.54,2004-12-01,Shipped,"Classic Cars",163.00,2125557413,"4092 Furth Circle",NYC,USA,Young,Jeff,Medium,0
651,10161,48,100.00,6145.44,2003-10-17,Shipped,"Classic Cars",142.00,"86 21 3555","Smagsloget 45",Aaarhus,Denmark,Ibsen,Palle,Medium,0
652,10349,38,100.00,5223.48,2004-12-01,Shipped,"Trucks and Buses",122.00,2125557413,"4092 Furth Circle",NYC,USA,Young,Jeff,Medium,0
653,10358,20,100.00,2428.00,2004-12-10,Shipped,"Classic Cars",163.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,0
654,10171,35,100.00,4680.20,2003-11-05,Shipped,"Classic Cars",142.00,"(514) 555-8054","43 rue St. Laurent",Montreal,Canada,Fresnisre,Jean,Medium,0
655,10358,20,36.42,728.40,2004-12-10,Shipped,"Trucks and Buses",122.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,0
656,10371,25,100.00,2602.25,2005-01-23,Shipped,"Classic Cars",163.00,4155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small,0
657,10106,36,100.00,5279.40,2003-02-17,Shipped,Planes,157.00,035-640555,"Via Ludovico il Moro 22",Bergamo,Italy,Rovelli,Giovanni,Medium,0
658,10181,21,100.00,3286.08,2003-11-12,Shipped,"Classic Cars",142.00,"+47 2267 3215","Drammen 121, PR 744 Sentrum",Bergen,Norway,Oeztan,Veysel,Medium,0
659,10382,25,88.00,2200.00,2005-02-17,Shipped,"Classic Cars",163.00,4155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small,0
660,10370,22,100.00,3949.00,2005-01-20,Shipped,"Trucks and Buses",122.00,"02 9936 8555","201 Miller Street","North Sydney",Australia,O'Hara,Anna,Medium,0
661,10119,43,100.00,6916.12,2003-04-28,Shipped,Planes,157.00,6562-9555,"Geislweg 14",Salzburg,Austria,Pipps,Georg,Medium,0
662,10192,47,100.00,7421.30,2003-11-20,Shipped,"Classic Cars",142.00,6035558647,"2304 Long Airport Avenue",Nashua,USA,Young,Valarie,Large,0
663,10412,41,100.00,6712.93,2005-05-03,Shipped,"Classic Cars",163.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,0
664,10383,27,100.00,3843.99,2005-02-22,Shipped,"Trucks and Buses",122.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,0
665,10131,21,100.00,2781.66,2003-06-16,Shipped,Planes,157.00,2035554407,"2440 Pompton St.",Glendale,USA,Lewis,Dan,Small,0
666,10204,38,100.00,6432.64,2003-12-02,Shipped,"Classic Cars",142.00,2125557413,"4092 Furth Circle",NYC,USA,Young,Jeff,Medium,0
667,10412,56,98.18,5498.08,2005-05-03,Shipped,"Trucks and Buses",122.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,0
668,10212,41,100.00,4840.87,2004-01-16,Shipped,"Classic Cars",142.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,0
669,10226,24,100.00,3892.08,2004-02-26,Shipped,"Classic Cars",142.00,7605558146,"361 Furth Circle","San Diego",USA,Thompson,Valarie,Medium,0
670,10143,32,100.00,5248.00,2003-08-10,Shipped,Planes,157.00,5085559555,"4575 Hillside Dr.","New Bedford",USA,Tam,"Wing C",Medium,0
671,10425,38,99.41,3777.58,2005-05-31,"In Process","Trucks and Buses",122.00,40.67.8555,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Medium,0
672,10240,37,100.00,5526.32,2004-04-13,Shipped,"Classic Cars",142.00,"+81 06 6342 5555","Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Japan,Kentary,Mory,Medium,0
673,10155,38,100.00,6531.44,2003-10-06,Shipped,Planes,157.00,"90-224 8555","Keskuskatu 45",Helsinki,Finland,Karttunen,Matti,Medium,0
674,10101,25,100.00,3782.00,2003-01-09,Shipped,"Vintage Cars",127.00,"+49 69 66 90 2555","Lyonerstr. 34",Frankfurt,Germany,Keitel,Roland,Medium,0
675,10253,33,100.00,4459.62,2004-06-01,Cancelled,"Classic Cars",142.00,"(171) 555-2282","Berkeley Gardens 12  Brewery",Liverpool,UK,Devon,Elizabeth,Medium,0
676,10110,33,100.00,3859.68,2003-03-18,Shipped,"Vintage Cars",127.00,"(171) 555-1555","Fauntleroy Circus",Manchester,UK,Ashworth,Victoria,Medium,0
677,10266,49,100.00,6203.40,2004-07-06,Shipped,"Classic Cars",142.00,0522-556555,"Strada Provinciale 124","Reggio Emilia",Italy,Moroni,Maurizio,Medium,0
678,10167,43,100.00,5763.72,2003-10-23,Cancelled,Planes,157.00,"0695-34 6555","?kergatan 24",Boras,Sweden,Larsson,Maria,Medium,0
679,10278,29,100.00,3754.05,2004-08-06,Shipped,"Classic Cars",142.00,7025551838,"8489 Strong St.","Las Vegas",USA,King,Sue,Medium,0
680,10124,42,100.00,4431.84,2003-05-21,Shipped,"Vintage Cars",127.00,7025551838,"8489 Strong St.","Las Vegas",USA,King,Sue,Medium,0
681,10287,24,100.00,3516.48,2004-08-30,Shipped,"Classic Cars",142.00,0897-034555,"Grenzacherweg 237",Gensve,Switzerland,Holz,Michael,Medium,0
682,10178,42,100.00,6490.68,2003-11-08,Shipped,Planes,157.00,61.77.6555,"1 rue Alsace-Lorraine",Toulouse,France,Roulet,Annette,Medium,0
683,10149,33,100.00,4950.33,2003-09-12,Shipped,"Vintage Cars",127.00,4155554312,"2793 Furth Circle",Brisbane,USA,Taylor,Sue,Medium,0
684,10425,28,100.00,5318.04,2005-05-31,"In Process","Classic Cars",163.00,40.67.8555,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Medium,0
685,10301,47,100.00,7488.04,2003-10-05,Shipped,"Classic Cars",142.00,"+47 2212 1555","Drammensveien 126 A, PB 744 Sentrum",Oslo,Norway,Klaeboe,Jan,Large,0
686,10100,50,67.80,3390.00,2003-01-06,Shipped,"Vintage Cars",60.00,6035558647,"2304 Long Airport Avenue",Nashua,USA,Young,Valarie,Medium,0
687,10186,32,100.00,6004.80,2003-11-14,Shipped,Planes,157.00,"(171) 555-7555","120 Hanover Sq.",London,UK,Hardy,Thomas,Medium,0
688,10162,38,100.00,4299.70,2003-10-18,Shipped,"Vintage Cars",127.00,6505551386,"7734 Strong St.","San Francisco",USA,Brown,Julie,Medium,0
689,10110,32,50.25,1608.00,2003-03-18,Shipped,"Vintage Cars",60.00,"(171) 555-1555","Fauntleroy Circus",Manchester,UK,Ashworth,Victoria,Small,0
690,10124,42,53.88,2262.96,2003-05-21,Shipped,"Vintage Cars",60.00,7025551838,"8489 Strong St.","Las Vegas",USA,King,Sue,Small,0
691,10149,24,62.36,1496.64,2003-09-12,Shipped,"Vintage Cars",60.00,4155554312,"2793 Furth Circle",Brisbane,USA,Taylor,Sue,Small,0
692,10173,31,100.00,4492.83,2003-11-05,Shipped,"Vintage Cars",127.00,035-640555,"Via Ludovico il Moro 22",Bergamo,Italy,Rovelli,Giovanni,Medium,0
693,10391,44,38.50,1694.00,2005-03-09,Shipped,"Trucks and Buses",60.00,"02 9936 8555","201 Miller Street","North Sydney",Australia,O'Hara,Anna,Small,0
694,10198,42,100.00,7483.98,2003-11-27,Shipped,Planes,157.00,"+63 2 555 3587","15 McCallum Street - NatWest Center #13-03","Makati City",Philippines,Cruz,Arnold,Large,0
695,10162,27,69.62,1879.74,2003-10-18,Shipped,"Vintage Cars",60.00,6505551386,"7734 Strong St.","San Francisco",USA,Brown,Julie,Small,0
696,10182,20,100.00,2212.00,2003-11-12,Shipped,"Vintage Cars",127.00,4155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small,0
697,10412,47,61.99,2913.53,2005-05-03,Shipped,"Trucks and Buses",60.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,0
698,10425,19,49.22,935.18,2005-05-31,"In Process","Trucks and Buses",60.00,40.67.8555,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Small,0
699,10193,44,100.00,4642.88,2003-11-21,Shipped,"Vintage Cars",127.00,61-9-3844-6555,"7 Allen Street","Glen Waverly",Australia,Connery,Sean,Medium,0
700,10173,26,57.51,1495.26,2003-11-05,Shipped,"Vintage Cars",60.00,035-640555,"Via Ludovico il Moro 22",Bergamo,Italy,Rovelli,Giovanni,Small,0
701,10106,34,90.39,3073.26,2003-02-17,Shipped,Planes,84.00,035-640555,"Via Ludovico il Moro 22",Bergamo,Italy,Rovelli,Giovanni,Medium,0
702,10210,31,100.00,5719.50,2004-01-12,Shipped,Planes,157.00,"+81 06 6342 5555","Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Japan,Kentary,Mory,Medium,0
703,10182,38,61.15,2323.70,2003-11-12,Shipped,"Vintage Cars",60.00,4155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small,0
704,10120,29,71.81,2082.49,2003-04-29,Shipped,Planes,84.00,"03 9520 4555","636 St Kilda Road",Melbourne,Australia,Ferguson,Peter,Small,0
705,10204,26,100.00,3206.32,2003-12-02,Shipped,"Vintage Cars",127.00,2125557413,"4092 Furth Circle",NYC,USA,Young,Jeff,Medium,0
706,10193,42,59.33,2491.86,2003-11-21,Shipped,"Vintage Cars",60.00,61-9-3844-6555,"7 Allen Street","Glen Waverly",Australia,Connery,Sean,Small,0
707,10133,49,69.27,3394.23,2003-06-27,Shipped,Planes,84.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,0
708,10222,49,100.00,6954.08,2004-02-19,Shipped,Planes,157.00,7605558146,"361 Furth Circle","San Diego",USA,Thompson,Valarie,Medium,0
709,10214,27,100.00,3604.23,2004-01-26,Shipped,"Vintage Cars",127.00,"(91) 555 22 82","C/ Araquil, 67",Madrid,Spain,Sommer,MartÂ¡n,Medium,0
710,10145,30,85.32,2559.60,2003-08-25,Shipped,Planes,84.00,6265557265,"78934 Hillside Dr.",Pasadena,USA,Young,Julie,Small,0
711,10168,21,70.96,1490.16,2003-10-28,Shipped,Planes,84.00,6505556809,"9408 Furth Circle",Burlingame,USA,Hirano,Juri,Small,0
712,10250,45,100.00,8160.30,2004-05-11,Shipped,Planes,157.00,4085553659,"3086 Ingle Ln.","San Jose",USA,Frick,Sue,Large,0
713,10227,46,100.00,7017.76,2004-03-02,Shipped,"Vintage Cars",127.00,78.32.5555,"2, rue du Commerce",Lyon,France,Saveley,Mary,Large,0
714,10210,50,76.88,3844.00,2004-01-12,Shipped,Planes,84.00,"+81 06 6342 5555","Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Japan,Kentary,Mory,Medium,0
715,10204,23,71.44,1643.12,2003-12-02,Shipped,"Vintage Cars",60.00,2125557413,"4092 Furth Circle",NYC,USA,Young,Jeff,Small,0
716,10262,49,100.00,6567.96,2004-06-24,Cancelled,Planes,157.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,0
717,10223,47,100.00,4724.91,2004-02-20,Shipped,Planes,84.00,"03 9520 4555","636 St Kilda Road",Melbourne,Australia,Ferguson,Peter,Medium,0
718,10243,47,100.00,6154.18,2004-04-26,Shipped,"Vintage Cars",127.00,6175552555,"6251 Ingle Ln.",Boston,USA,Franco,Valarie,Medium,0
719,10235,24,76.03,1824.72,2004-04-02,Shipped,Planes,84.00,"(604) 555-4555","23 Tsawassen Blvd.",Tsawassen,Canada,Lincoln,Elizabeth,Small,0
720,10280,37,100.00,4750.80,2004-08-17,Shipped,"Vintage Cars",127.00,011-4988555,"Via Monte Bianco 34",Torino,Italy,Accorti,Paolo,Medium,0
721,10250,27,98.84,2668.68,2004-05-11,Shipped,Planes,84.00,4085553659,"3086 Ingle Ln.","San Jose",USA,Frick,Sue,Small,0
722,10263,33,86.17,2843.61,2004-06-28,Shipped,Planes,84.00,2035552570,"25593 South Bay Ln.",Bridgewater,USA,King,Julie,Small,0
723,10288,31,100.00,3822.92,2004-09-01,Shipped,"Vintage Cars",127.00,"+65 224 1555","Village Close - 106 Linden Road Sandown",Singapore,Singapore,Victorino,Wendy,Medium,0
724,10275,35,90.39,3163.65,2004-07-23,Shipped,Planes,84.00,40.67.8555,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Medium,0
725,10274,41,100.00,6724.00,2004-07-21,Shipped,Planes,157.00,6175558555,"7825 Douglas Av.",Brickhaven,USA,Nelson,Allen,Medium,0
726,10284,31,71.81,2226.11,2004-08-21,Shipped,Planes,84.00,"+47 2212 1555","Drammensveien 126 A, PB 744 Sentrum",Oslo,Norway,Klaeboe,Jan,Small,0
727,10304,24,100.00,2440.80,2004-10-11,Shipped,"Vintage Cars",127.00,30.59.8555,"67, avenue de l'Europe",Versailles,France,Tonini,Daniel,Small,0
728,10297,25,82.79,2069.75,2004-09-16,Shipped,Planes,84.00,"+353 1862 1555","25 Maiden Lane",Dublin,Ireland,Cassidy,Dean,Small,0
729,10284,45,100.00,5747.85,2004-08-21,Shipped,Planes,157.00,"+47 2212 1555","Drammensveien 126 A, PB 744 Sentrum",Oslo,Norway,Klaeboe,Jan,Medium,0
730,10214,21,62.96,1322.16,2004-01-26,Shipped,"Vintage Cars",60.00,"(91) 555 22 82","C/ Araquil, 67",Madrid,Spain,Sommer,MartÂ¡n,Small,0
731,10308,27,82.79,2235.33,2004-10-15,Shipped,Planes,84.00,9145554562,"3758 North Pendale Street","White Plains",USA,Frick,Steve,Small,0
732,10312,31,100.00,4729.36,2004-10-21,Shipped,"Vintage Cars",127.00,4155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium,0
733,10227,28,50.85,1423.80,2004-03-02,Shipped,"Vintage Cars",60.00,78.32.5555,"2, rue du Commerce",Lyon,France,Saveley,Mary,Small,0
734,10318,31,100.00,3116.43,2004-11-02,Shipped,Planes,84.00,2155551555,"7586 Pompton St.",Allentown,USA,Yu,Kyung,Medium,0
735,10296,36,100.00,5676.84,2004-09-15,Shipped,Planes,157.00,"+49 89 61 08 9555","Hansastr. 15",Munich,Germany,Donnermeyer,Michael,Medium,0
736,10241,33,72.65,2397.45,2004-04-13,Shipped,"Vintage Cars",60.00,88.60.1555,"24, place Kluber",Strasbourg,France,Citeaux,Frederique,Small,0
737,10322,50,100.00,12536.50,2004-11-04,Shipped,"Vintage Cars",127.00,6035558647,"2304 Long Airport Avenue",Nashua,USA,Young,Valarie,Large,0
738,10332,35,64.69,2264.15,2004-11-17,Shipped,"Vintage Cars",127.00,"(171) 555-1555","Fauntleroy Circus",Manchester,UK,Ashworth,Victoria,Small,0
739,10307,39,100.00,7379.97,2004-10-14,Shipped,Planes,157.00,2155554695,"782 First Street",Philadelphia,USA,Cervantes,Francisca,Large,0
740,10280,25,62.96,1574.00,2004-08-17,Shipped,"Vintage Cars",60.00,011-4988555,"Via Monte Bianco 34",Torino,Italy,Accorti,Paolo,Small,0
741,10288,28,61.75,1729.00,2004-09-01,Shipped,"Vintage Cars",60.00,"+65 224 1555","Village Close - 106 Linden Road Sandown",Singapore,Singapore,Victorino,Wendy,Small,0
742,10344,30,100.00,3928.20,2004-11-25,Shipped,"Vintage Cars",127.00,91.24.4555,"12, rue des Bouchers",Marseille,France,Lebihan,Laurence,Medium,0
743,10316,27,100.00,3704.13,2004-11-01,Shipped,Planes,157.00,"(198) 555-8888","Garden House Crowther Way",Cowes,UK,Bennett,Helen,Medium,0
744,10303,46,49.04,2255.84,2004-10-06,Shipped,"Vintage Cars",60.00,"(95) 555 82 82","C/ Romero, 33",Sevilla,Spain,Roel,"Jose Pedro",Small,0
745,10327,45,100.00,4781.70,2004-11-10,Resolved,Planes,84.00,"31 12 3555","Vinb'ltet 34",Kobenhavn,Denmark,Petersen,Jytte,Medium,0
746,10312,30,61.15,1834.50,2004-10-21,Shipped,"Vintage Cars",60.00,4155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small,0
747,10339,27,100.00,2810.70,2004-11-23,Shipped,Planes,84.00,"+81 3 3584 0555","2-2-8 Roppongi",Minato-ku,Japan,Shimamura,Akiko,Small,0
748,10332,38,84.25,3201.50,2004-11-17,Shipped,"Vintage Cars",60.00,"(171) 555-1555","Fauntleroy Circus",Manchester,UK,Ashworth,Victoria,Medium,0
749,10353,27,100.00,3515.67,2004-12-04,Shipped,Planes,84.00,2035554407,"2440 Pompton St.",Glendale,USA,Lewis,Dan,Medium,0
750,10327,25,100.00,2804.75,2004-11-10,Resolved,Planes,157.00,"31 12 3555","Vinb'ltet 34",Kobenhavn,Denmark,Petersen,Jytte,Small,0
751,10344,40,56.91,2276.40,2004-11-25,Shipped,"Vintage Cars",60.00,91.24.4555,"12, rue des Bouchers",Marseille,France,Lebihan,Laurence,Small,0
752,10374,42,69.27,2909.34,2005-02-02,Shipped,Planes,84.00,61-7-3844-6555,"31 Duncan St. West End","South Brisbane",Australia,Calaghan,Tony,Small,0
753,10386,21,74.77,1570.17,2005-03-01,Resolved,Planes,84.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,0
754,10338,41,100.00,5624.79,2004-11-22,Shipped,Planes,157.00,"(071) 23 67 2555","Boulevard Tirou, 255",Charleroi,Belgium,Cartrain,Pascale,Medium,0
755,10398,34,76.88,2613.92,2005-03-30,Shipped,Planes,84.00,26.47.1555,"59 rue de l'Abbaye",Reims,France,Henriot,Paul,Small,0
756,10367,45,100.00,8884.80,2005-01-12,Resolved,"Vintage Cars",60.00,6265557265,"78934 Hillside Dr.",Pasadena,USA,Young,Julie,Large,0
757,10401,42,76.03,3193.26,2005-04-03,"On Hold",Planes,84.00,2015559350,"7476 Moss Rd.",Newark,USA,Brown,William,Medium,0
758,10351,39,99.52,3881.28,2004-12-03,Shipped,Planes,157.00,"(171) 555-0297","35 King George",London,UK,Brown,Ann,Medium,0
759,10416,15,98.84,1482.60,2005-05-10,Shipped,Planes,84.00,0522-556555,"Strada Provinciale 124","Reggio Emilia",Italy,Moroni,Maurizio,Small,0
760,10373,28,57.55,1611.40,2005-01-31,Shipped,Planes,157.00,981-443655,"Torikatu 38",Oulu,Finland,Koskitalo,Pirkko,Small,0
761,10107,29,70.87,2055.23,2003-02-24,Shipped,Motorcycles,60.00,2125557818,"897 Long Airport Avenue",NYC,USA,Yu,Kwai,Small,0
762,10120,46,58.15,2674.90,2003-04-29,Shipped,Motorcycles,60.00,"03 9520 4555","636 St Kilda Road",Melbourne,Australia,Ferguson,Peter,Small,0
763,10379,27,49.30,1331.10,2005-02-10,Shipped,"Vintage Cars",60.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,0
764,10407,42,72.65,3051.30,2005-04-22,"On Hold","Vintage Cars",60.00,4085553659,"3086 Ingle Ln.","San Jose",USA,Frick,Sue,Medium,0
765,10420,36,63.57,2288.52,2005-05-29,"In Process","Vintage Cars",60.00,"+61 2 9495 8555","Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia,Huxley,Adrian,Small,0
766,10104,29,100.00,3772.61,2003-01-31,Shipped,"Trucks and Buses",122.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,0
767,10356,29,100.00,3630.22,2004-12-09,Shipped,"Vintage Cars",127.00,"+33 1 46 62 7555","27 rue du Colonel Pierre Avia",Paris,France,"Da Cunha",Daniel,Medium,0
768,10114,39,100.00,4164.42,2003-04-01,Shipped,"Trucks and Buses",122.00,"(1) 42.34.2555","265, boulevard Charonne",Paris,France,Bertrand,Marie,Medium,0
769,10367,27,100.00,4196.07,2005-01-12,Resolved,"Vintage Cars",127.00,6265557265,"78934 Hillside Dr.",Pasadena,USA,Young,Julie,Medium,0
770,10380,40,100.00,4931.60,2005-02-16,Shipped,"Vintage Cars",127.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium,0
771,10127,45,100.00,6295.95,2003-06-03,Shipped,"Trucks and Buses",122.00,2125557413,"4092 Furth Circle",NYC,USA,Young,Jeff,Medium,0
772,10390,31,98.99,3068.69,2005-03-04,Shipped,"Vintage Cars",127.00,4155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium,0
773,10141,47,100.00,6287.66,2003-08-01,Shipped,"Trucks and Buses",122.00,"+358 9 8045 555","Software Engineering Center, SEC Oy",Espoo,Finland,Suominen,Kalle,Medium,0
774,10409,6,100.00,785.64,2005-04-23,Shipped,"Vintage Cars",127.00,"+65 224 1555","Village Close - 106 Linden Road Sandown",Singapore,Singapore,Victorino,Wendy,Small,0
775,10151,49,100.00,5412.54,2003-09-21,Shipped,"Trucks and Buses",122.00,981-443655,"Torikatu 38",Oulu,Finland,Koskitalo,Pirkko,Medium,0
776,10420,45,100.00,4977.00,2005-05-29,"In Process","Vintage Cars",127.00,"+61 2 9495 8555","Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia,Huxley,Adrian,Medium,0
777,10165,46,100.00,5984.14,2003-10-22,Shipped,"Trucks and Buses",122.00,"+65 221 7555","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore,Natividad,Eric,Medium,0
778,10386,25,54.57,1364.25,2005-03-01,Resolved,Planes,157.00,"(91) 555 94 44","C/ Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small,0
779,10175,48,100.00,5891.04,2003-11-06,Shipped,"Trucks and Buses",122.00,"(171) 555-0297","35 King George",London,UK,Brown,Ann,Medium,0
780,10103,22,54.09,1189.98,2003-01-29,Shipped,"Trucks and Buses",60.00,"07-98 9555","Erling Skakkes gate 78",Stavern,Norway,Bergulfsen,Jonas,Small,0
781,10114,45,68.67,3090.15,2003-04-01,Shipped,"Trucks and Buses",60.00,"(1) 42.34.2555","265, boulevard Charonne",Paris,France,Bertrand,Marie,Medium,0
782,10126,43,65.02,2795.86,2003-05-28,Shipped,"Trucks and Buses",60.00,"(91) 555 22 82","C/ Araquil, 67",Madrid,Spain,Sommer,MartÂ¡n,Small,0
783,10140,46,61.99,2851.54,2003-07-24,Shipped,"Trucks and Buses",60.00,6505556809,"9408 Furth Circle",Burlingame,USA,Hirano,Juri,Small,0
784,10184,46,100.00,5984.14,2003-11-14,Shipped,"Trucks and Buses",122.00,"(95) 555 82 82","C/ Romero, 33",Sevilla,Spain,Roel,"Jose Pedro",Medium,0
785,10195,35,100.00,3608.15,2003-11-25,Shipped,"Trucks and Buses",122.00,9145554562,"3758 North Pendale Street","White Plains",USA,Frick,Steve,Medium,0
786,10304,20,100.00,3577.60,2004-10-11,Shipped,"Vintage Cars",168.00,30.59.8555,"67, avenue de l'Europe",Versailles,France,Tonini,Daniel,Medium,0
787,10312,25,100.00,3881.25,2004-10-21,Shipped,"Vintage Cars",168.00,4155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium,0
788,10151,39,69.28,2701.92,2003-09-21,Shipped,"Trucks and Buses",60.00,981-443655,"Torikatu 38",Oulu,Finland,Koskitalo,Pirkko,Small,0
789,10322,36,100.00,5797.44,2004-11-04,Shipped,"Vintage Cars",168.00,6035558647,"2304 Long Airport Avenue",Nashua,USA,Young,Valarie,Medium,0
790,10165,31,71.10,2204.10,2003-10-22,Shipped,"Trucks and Buses",60.00,"+65 221 7555","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore,Natividad,Eric,Small,0
