unique_id,order_id,quantity,unit_price,total_sale,order_date,order_status,product_category,cost_price,contact_number,address,city,country,last_name,first_name,order_size
605,10310,20,91.63,1832.60,2004-10-16,Shipped,"Classic Cars",77.00,+490212580204,"Mehrheimerstr. 369",Koln,Germany,Pfalzheim,Henriette,Small
606,10151,43,125.88,7110.91,2003-09-21,Shipped,"Classic Cars",119.89,+358981443655,"Torikatu 38",Oulu,Finland,Koskitalo,Pirkko,Large
607,10165,29,125.88,5032.95,2003-10-22,Shipped,"Classic Cars",119.89,+6504678029,"Bronz Sok., Bronz Apt. 3 6 Tesvikiye",Singapore,Singapore,Natividad,Eric,Medium
608,10271,50,107.59,5093.50,2004-07-20,Shipped,"Trucks and Buses",102.47,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium
609,10321,37,78.54,2905.98,2004-11-04,Shipped,"Classic Cars",77.00,+15085552555,"1785 First Street","New Bedford",USA,Benitez,Violeta,Small
610,10311,29,125.88,2923.20,2004-10-16,Shipped,"Classic Cars",119.89,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small
611,10176,20,125.88,3667.60,2003-11-06,Shipped,"Classic Cars",119.89,+39070127436,"Strada Provinciale 124","Reggio Emilia",Italy,Moroni,Maurizio,Medium
612,10329,29,100.00,2954.81,2004-11-15,Shipped,"Classic Cars",77.00,+12125557818,"897 Long Airport Avenue",NYC,USA,Yu,Kwai,Small
613,10281,48,107.59,5773.44,2004-08-19,Shipped,"Trucks and Buses",102.47,+12155551555,"7586 Pompton St.",Allentown,USA,Yu,Kyung,Medium
614,10342,55,125.88,3599.75,2004-11-24,Shipped,"Classic Cars",119.89,+61010296287,"636 St Kilda Road",Melbourne,Australia,Ferguson,Peter,Medium
615,10184,46,125.88,7381.16,2003-11-14,Shipped,"Classic Cars",119.89,+34955558282,"C Romero, 33",Sevilla,Spain,Roel,"Jose Pedro",Large
616,10321,44,125.88,4489.76,2004-11-04,Shipped,"Classic Cars",119.89,+15085552555,"1785 First Street","New Bedford",USA,Benitez,Violeta,Medium
617,10195,27,125.88,5128.11,2003-11-25,Shipped,"Classic Cars",119.89,+19145554562,"3758 North Pendale Street","White Plains",USA,Frick,Steve,Medium
618,10292,41,107.59,4528.86,2004-09-08,Shipped,"Trucks and Buses",102.47,+12125557818,"897 Long Airport Avenue",NYC,USA,Yu,Kwai,Medium
619,10363,22,100.00,3686.54,2005-01-06,Shipped,"Classic Cars",77.00,+358041099131,"Software Engineering Center, SEC Oy",Espoo,Finland,Suominen,Kalle,Medium
620,10207,44,125.88,7060.24,2003-12-09,Shipped,"Classic Cars",119.89,+16175552555,"6251 Ingle Ln.",Boston,USA,Franco,Valarie,Large
621,10331,44,125.88,4849.24,2004-11-17,Shipped,"Classic Cars",119.89,+12155559857,"11328 Douglas Av.",Philadelphia,USA,Hernandez,Rosa,Medium
622,10219,43,125.88,8448.64,2004-02-10,Shipped,"Classic Cars",119.89,+14155554312,"2793 Furth Circle",Brisbane,USA,Taylor,Sue,Large
623,10377,31,125.88,2100.56,2005-02-09,Shipped,"Classic Cars",119.89,+358902248555,"Keskuskatu 45",Helsinki,Finland,Karttunen,Matti,Small
624,10343,36,125.88,5848.92,2004-11-24,Shipped,"Classic Cars",119.89,+33746068000,"59 rue de l Abbaye",Reims,France,Henriot,Paul,Medium
625,10230,49,125.88,7300.51,2004-03-15,Shipped,"Classic Cars",119.89,+490497366076,"Lyonerstr. 34",Frankfurt,Germany,Keitel,Roland,Large
626,10389,49,79.22,3881.78,2005-03-03,Shipped,"Classic Cars",77.00,+46024862641,"kergatan 24",Boras,Sweden,Larsson,Maria,Medium
627,10246,40,125.88,6549.20,2004-05-05,Shipped,"Classic Cars",119.89,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium
628,10405,61,125.88,4509.12,2005-04-14,Shipped,"Classic Cars",119.89,+33751033865,"24, place Kluber",Strasbourg,France,Citeaux,Frederique,Medium
629,10259,30,125.88,5697.90,2004-06-15,Shipped,"Classic Cars",119.89,+6500092901,"Village Close - 106 Linden Road Sandown",Singapore,Singapore,Victorino,Wendy,Medium
630,10419,39,83.93,3273.27,2005-05-17,Shipped,"Classic Cars",77.00,+43079334903,"Geislweg 14",Salzburg,Austria,Pipps,Georg,Medium
631,10271,50,125.88,9169.00,2004-07-20,Shipped,"Classic Cars",119.89,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Large
632,10367,49,125.88,2758.70,2005-01-12,Resolved,"Classic Cars",119.89,+16265557265,"78934 Hillside Dr.",Pasadena,USA,Young,Julie,Small
633,10305,36,107.59,4816.08,2004-10-13,Shipped,"Trucks and Buses",102.47,+16175558555,"39323 Spinnaker Dr.",Cambridge,USA,Hernandez,Marta,Medium
634,10282,23,125.88,3238.63,2004-08-20,Shipped,"Classic Cars",119.89,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium
635,10109,38,125.88,4432.70,2003-03-10,Shipped,"Classic Cars",119.89,+12155559857,"11328 Douglas Av.",Philadelphia,USA,Hernandez,Rosa,Medium
636,10378,34,125.88,1449.76,2005-02-10,Shipped,"Classic Cars",119.89,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small
637,10292,26,125.88,4554.94,2004-09-08,Shipped,"Classic Cars",119.89,+12125557818,"897 Long Airport Avenue",NYC,USA,Yu,Kwai,Medium
638,10313,29,107.59,3416.78,2004-10-22,Shipped,"Trucks and Buses",102.47,+16045553392,"1900 Oak St.",Vancouver,Canada,Tannamuri,Yoshi,Medium
639,10305,27,125.88,3934.44,2004-10-13,Shipped,"Classic Cars",119.89,+16175558555,"39323 Spinnaker Dr.",Cambridge,USA,Hernandez,Marta,Medium
640,10122,31,125.88,4100.99,2003-05-08,Shipped,"Classic Cars",119.89,+33938874832,"12, rue des Bouchers",Marseille,France,Lebihan,Laurence,Medium
641,10324,33,107.59,1236.84,2004-11-05,Shipped,"Trucks and Buses",102.47,+12125551500,"2678 Kingston Rd.",NYC,USA,Frick,Michael,Small
642,10314,42,125.88,5776.26,2004-10-22,Shipped,"Classic Cars",119.89,+4586213555,"Smagsloget 45",Aaarhus,Denmark,Ibsen,Palle,Medium
643,10136,36,125.88,5274.72,2003-07-04,Shipped,"Classic Cars",119.89,+33314327095,"1 rue Alsace-Lorraine",Toulouse,France,Roulet,Annette,Medium
644,10407,59,125.88,7048.14,2005-04-22,"On Hold","Classic Cars",119.89,+14085553659,"3086 Ingle Ln.","San Jose",USA,Frick,Sue,Large
645,10148,25,125.88,4232.00,2003-09-11,Shipped,"Classic Cars",119.89,+61075501101,"201 Miller Street","North Sydney",Australia,O'Hara,Anna,Medium
646,10324,47,125.88,7207.45,2004-11-05,Shipped,"Classic Cars",119.89,+12125551500,"2678 Kingston Rd.",NYC,USA,Frick,Michael,Large
647,10334,46,107.59,5814.86,2004-11-19,"On Hold","Trucks and Buses",102.47,+46083207381,"Berguvsv gen 8",Lule,Sweden,Berglund,Christina,Medium
648,10336,49,125.88,7460.74,2004-11-20,Shipped,"Classic Cars",119.89,+33142342555,"265, boulevard Charonne",Paris,France,Bertrand,Marie,Large
649,10419,37,125.88,5202.94,2005-05-17,Shipped,"Classic Cars",119.89,+43089533604,"Geislweg 14",Salzburg,Austria,Pipps,Georg,Medium
650,10349,38,125.88,6719.54,2004-12-01,Shipped,"Classic Cars",119.89,+12125557413,"4092 Furth Circle",NYC,USA,Young,Jeff,Medium
651,10161,48,125.88,6145.44,2003-10-17,Shipped,"Classic Cars",119.89,+4586213555,"Smagsloget 45",Aaarhus,Denmark,Ibsen,Palle,Medium
652,10349,38,107.59,5223.48,2004-12-01,Shipped,"Trucks and Buses",102.47,+12125557413,"4092 Furth Circle",NYC,USA,Young,Jeff,Medium
653,10358,20,125.88,2428.00,2004-12-10,Shipped,"Classic Cars",119.89,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small
654,10171,35,125.88,4680.20,2003-11-05,Shipped,"Classic Cars",119.89,+15145558054,"43 rue St. Laurent",Montreal,Canada,Fresnisre,Jean,Medium
655,10358,20,107.59,728.40,2004-12-10,Shipped,"Trucks and Buses",102.47,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small
656,10371,25,125.88,2602.25,2005-01-23,Shipped,"Classic Cars",119.89,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small
657,10106,36,100.00,5279.40,2003-02-17,Shipped,Planes,88.77,+39098045880,"Via Ludovico il Moro 22",Bergamo,Italy,Rovelli,Giovanni,Medium
658,10181,21,125.88,3286.08,2003-11-12,Shipped,"Classic Cars",119.89,+4721628595,"Drammen 121, PR 744 Sentrum",Bergen,Norway,Oeztan,Veysel,Medium
659,10382,25,125.88,2200.00,2005-02-17,Shipped,"Classic Cars",119.89,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small
660,10370,22,107.59,3949.00,2005-01-20,Shipped,"Trucks and Buses",102.47,+61014005337,"201 Miller Street","North Sydney",Australia,O'Hara,Anna,Medium
661,10119,43,100.00,6916.12,2003-04-28,Shipped,Planes,88.77,+43005140903,"Geislweg 14",Salzburg,Austria,Pipps,Georg,Medium
662,10192,47,125.88,7421.30,2003-11-20,Shipped,"Classic Cars",119.89,+16035558647,"2304 Long Airport Avenue",Nashua,USA,Young,Valarie,Large
663,10412,41,125.88,6712.93,2005-05-03,Shipped,"Classic Cars",119.89,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium
664,10383,27,107.59,3843.99,2005-02-22,Shipped,"Trucks and Buses",102.47,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium
665,10131,21,100.00,2781.66,2003-06-16,Shipped,Planes,88.77,+12035554407,"2440 Pompton St.",Glendale,USA,Lewis,Dan,Small
666,10204,38,125.88,6432.64,2003-12-02,Shipped,"Classic Cars",119.89,+12125557413,"4092 Furth Circle",NYC,USA,Young,Jeff,Medium
667,10412,56,107.59,5498.08,2005-05-03,Shipped,"Trucks and Buses",102.47,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium
668,10212,41,125.88,4840.87,2004-01-16,Shipped,"Classic Cars",119.89,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium
669,10226,24,125.88,3892.08,2004-02-26,Shipped,"Classic Cars",119.89,+17605558146,"361 Furth Circle","San Diego",USA,Thompson,Valarie,Medium
670,10143,32,100.00,5248.00,2003-08-10,Shipped,Planes,88.77,+15085559555,"4575 Hillside Dr.","New Bedford",USA,Tam,"Wing C",Medium
671,10425,38,107.59,3777.58,2005-05-31,"In Process","Trucks and Buses",102.47,+33836885073,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Medium
672,10240,37,125.88,5526.32,2004-04-13,Shipped,"Classic Cars",119.89,+810030198299,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Japan,Kentary,Mory,Medium
673,10155,38,100.00,6531.44,2003-10-06,Shipped,Planes,88.77,+358902248555,"Keskuskatu 45",Helsinki,Finland,Karttunen,Matti,Medium
674,10101,25,100.00,3782.00,2003-01-09,Shipped,"Vintage Cars",86.46,+490640336308,"Lyonerstr. 34",Frankfurt,Germany,Keitel,Roland,Medium
675,10253,33,125.88,4459.62,2004-06-01,Cancelled,"Classic Cars",119.89,+441715552282,"Berkeley Gardens 12 Brewery",Liverpool,UK,Devon,Elizabeth,Medium
676,10110,33,100.00,3859.68,2003-03-18,Shipped,"Vintage Cars",86.46,+441715551555,"Fauntleroy Circus",Manchester,UK,Ashworth,Victoria,Medium
677,10266,49,125.88,6203.40,2004-07-06,Shipped,"Classic Cars",119.89,+39011108667,"Strada Provinciale 124","Reggio Emilia",Italy,Moroni,Maurizio,Medium
678,10167,43,100.00,5763.72,2003-10-23,Cancelled,Planes,88.77,+46063442447,"kergatan 24",Boras,Sweden,Larsson,Maria,Medium
679,10278,29,125.88,3754.05,2004-08-06,Shipped,"Classic Cars",119.89,+17025551838,"8489 Strong St.","Las Vegas",USA,King,Sue,Medium
680,10124,42,100.00,4431.84,2003-05-21,Shipped,"Vintage Cars",86.46,+17025551838,"8489 Strong St.","Las Vegas",USA,King,Sue,Medium
681,10287,24,125.88,3516.48,2004-08-30,Shipped,"Classic Cars",119.89,+41838862391,"Grenzacherweg 237",Gensve,Switzerland,Holz,Michael,Medium
682,10178,42,100.00,6490.68,2003-11-08,Shipped,Planes,88.77,+33291038556,"1 rue Alsace-Lorraine",Toulouse,France,Roulet,Annette,Medium
683,10149,33,100.00,4950.33,2003-09-12,Shipped,"Vintage Cars",86.46,+14155554312,"2793 Furth Circle",Brisbane,USA,Taylor,Sue,Medium
684,10425,28,125.88,5318.04,2005-05-31,"In Process","Classic Cars",119.89,+33938605639,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Medium
685,10301,47,125.88,7488.04,2003-10-05,Shipped,"Classic Cars",119.89,+4781991255,"Drammensveien 126 A, PB 744 Sentrum",Oslo,Norway,Klaeboe,Jan,Large
686,10100,50,67.80,3390.00,2003-01-06,Shipped,"Vintage Cars",60.00,+16035558647,"2304 Long Airport Avenue",Nashua,USA,Young,Valarie,Medium
687,10186,32,100.00,6004.80,2003-11-14,Shipped,Planes,88.77,+441715557555,"120 Hanover Sq.",London,UK,Hardy,Thomas,Medium
688,10162,38,100.00,4299.70,2003-10-18,Shipped,"Vintage Cars",86.46,+16505551386,"7734 Strong St.","San Francisco",USA,Brown,Julie,Medium
689,10110,32,90.78,1608.00,2003-03-18,Shipped,"Vintage Cars",86.46,+441715551555,"Fauntleroy Circus",Manchester,UK,Ashworth,Victoria,Small
690,10124,42,90.78,2262.96,2003-05-21,Shipped,"Vintage Cars",86.46,+17025551838,"8489 Strong St.","Las Vegas",USA,King,Sue,Small
691,10149,24,62.36,1496.64,2003-09-12,Shipped,"Vintage Cars",60.00,+14155554312,"2793 Furth Circle",Brisbane,USA,Taylor,Sue,Small
692,10173,31,100.00,4492.83,2003-11-05,Shipped,"Vintage Cars",86.46,+39028374590,"Via Ludovico il Moro 22",Bergamo,Italy,Rovelli,Giovanni,Medium
693,10391,44,107.59,1694.00,2005-03-09,Shipped,"Trucks and Buses",102.47,+61095899185,"201 Miller Street","North Sydney",Australia,O'Hara,Anna,Small
694,10198,42,100.00,7483.98,2003-11-27,Shipped,Planes,88.77,+636325553587,"15 McCallum Street - NatWest Center 13-03","Makati City",Philippines,Cruz,Arnold,Large
695,10162,27,69.62,1879.74,2003-10-18,Shipped,"Vintage Cars",60.00,+16505551386,"7734 Strong St.","San Francisco",USA,Brown,Julie,Small
696,10182,20,100.00,2212.00,2003-11-12,Shipped,"Vintage Cars",86.46,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small
697,10412,47,61.99,2913.53,2005-05-03,Shipped,"Trucks and Buses",60.00,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small
698,10425,19,107.59,935.18,2005-05-31,"In Process","Trucks and Buses",102.47,+33943721625,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Small
699,10193,44,100.00,4642.88,2003-11-21,Shipped,"Vintage Cars",86.46,+61084163258,"7 Allen Street","Glen Waverly",Australia,Connery,Sean,Medium
700,10173,26,90.78,1495.26,2003-11-05,Shipped,"Vintage Cars",86.46,+39037699806,"Via Ludovico il Moro 22",Bergamo,Italy,Rovelli,Giovanni,Small
701,10106,34,90.39,3073.26,2003-02-17,Shipped,Planes,84.00,+39036009262,"Via Ludovico il Moro 22",Bergamo,Italy,Rovelli,Giovanni,Medium
702,10210,31,100.00,5719.50,2004-01-12,Shipped,Planes,88.77,+810669468938,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Japan,Kentary,Mory,Medium
703,10182,38,61.15,2323.70,2003-11-12,Shipped,"Vintage Cars",60.00,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small
704,10120,29,93.21,2082.49,2003-04-29,Shipped,Planes,88.77,+61026706685,"636 St Kilda Road",Melbourne,Australia,Ferguson,Peter,Small
705,10204,26,100.00,3206.32,2003-12-02,Shipped,"Vintage Cars",86.46,+12125557413,"4092 Furth Circle",NYC,USA,Young,Jeff,Medium
706,10193,42,90.78,2491.86,2003-11-21,Shipped,"Vintage Cars",86.46,+61032692750,"7 Allen Street","Glen Waverly",Australia,Connery,Sean,Small
707,10133,49,93.21,3394.23,2003-06-27,Shipped,Planes,88.77,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium
708,10222,49,100.00,6954.08,2004-02-19,Shipped,Planes,88.77,+17605558146,"361 Furth Circle","San Diego",USA,Thompson,Valarie,Medium
709,10214,27,100.00,3604.23,2004-01-26,Shipped,"Vintage Cars",86.46,+34915552282,"C Araquil, 67",Madrid,Spain,Sommer,MartÃ‚Â¡n,Medium
710,10145,30,85.32,2559.60,2003-08-25,Shipped,Planes,84.00,+16265557265,"78934 Hillside Dr.",Pasadena,USA,Young,Julie,Small
711,10168,21,93.21,1490.16,2003-10-28,Shipped,Planes,88.77,+16505556809,"9408 Furth Circle",Burlingame,USA,Hirano,Juri,Small
712,10250,45,100.00,8160.30,2004-05-11,Shipped,Planes,88.77,+14085553659,"3086 Ingle Ln.","San Jose",USA,Frick,Sue,Large
713,10227,46,100.00,7017.76,2004-03-02,Shipped,"Vintage Cars",86.46,+33833436976,"2, rue du Commerce",Lyon,France,Saveley,Mary,Large
714,10210,50,93.21,3844.00,2004-01-12,Shipped,Planes,88.77,+810186402399,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Japan,Kentary,Mory,Medium
715,10204,23,71.44,1643.12,2003-12-02,Shipped,"Vintage Cars",60.00,+12125557413,"4092 Furth Circle",NYC,USA,Young,Jeff,Small
716,10262,49,100.00,6567.96,2004-06-24,Cancelled,Planes,88.77,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Medium
717,10223,47,100.00,4724.91,2004-02-20,Shipped,Planes,84.00,+61043170109,"636 St Kilda Road",Melbourne,Australia,Ferguson,Peter,Medium
718,10243,47,100.00,6154.18,2004-04-26,Shipped,"Vintage Cars",86.46,+16175552555,"6251 Ingle Ln.",Boston,USA,Franco,Valarie,Medium
719,10235,24,93.21,1824.72,2004-04-02,Shipped,Planes,88.77,+16045554555,"23 Tsawassen Blvd.",Tsawassen,Canada,Lincoln,Elizabeth,Small
720,10280,37,100.00,4750.80,2004-08-17,Shipped,"Vintage Cars",86.46,+39059929832,"Via Monte Bianco 34",Torino,Italy,Accorti,Paolo,Medium
721,10250,27,98.84,2668.68,2004-05-11,Shipped,Planes,84.00,+14085553659,"3086 Ingle Ln.","San Jose",USA,Frick,Sue,Small
722,10263,33,86.17,2843.61,2004-06-28,Shipped,Planes,84.00,+12035552570,"25593 South Bay Ln.",Bridgewater,USA,King,Julie,Small
723,10288,31,100.00,3822.92,2004-09-01,Shipped,"Vintage Cars",86.46,+6507013883,"Village Close - 106 Linden Road Sandown",Singapore,Singapore,Victorino,Wendy,Medium
724,10275,35,90.39,3163.65,2004-07-23,Shipped,Planes,84.00,+33709046911,"67, rue des Cinquante Otages",Nantes,France,Labrune,Janine,Medium
725,10274,41,100.00,6724.00,2004-07-21,Shipped,Planes,88.77,+16175558555,"7825 Douglas Av.",Brickhaven,USA,Nelson,Allen,Medium
726,10284,31,93.21,2226.11,2004-08-21,Shipped,Planes,88.77,+4744106946,"Drammensveien 126 A, PB 744 Sentrum",Oslo,Norway,Klaeboe,Jan,Small
727,10304,24,100.00,2440.80,2004-10-11,Shipped,"Vintage Cars",86.46,+33078206638,"67, avenue de l Europe",Versailles,France,Tonini,Daniel,Small
728,10297,25,93.21,2069.75,2004-09-16,Shipped,Planes,88.77,+353006782482,"25 Maiden Lane",Dublin,Ireland,Cassidy,Dean,Small
729,10284,45,100.00,5747.85,2004-08-21,Shipped,Planes,88.77,+4710450421,"Drammensveien 126 A, PB 744 Sentrum",Oslo,Norway,Klaeboe,Jan,Medium
730,10214,21,62.96,1322.16,2004-01-26,Shipped,"Vintage Cars",60.00,+34915552282,"C Araquil, 67",Madrid,Spain,Sommer,MartÃ‚Â¡n,Small
731,10308,27,93.21,2235.33,2004-10-15,Shipped,Planes,88.77,+19145554562,"3758 North Pendale Street","White Plains",USA,Frick,Steve,Small
732,10312,31,100.00,4729.36,2004-10-21,Shipped,"Vintage Cars",86.46,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Medium
733,10227,28,90.78,1423.80,2004-03-02,Shipped,"Vintage Cars",86.46,+33319046643,"2, rue du Commerce",Lyon,France,Saveley,Mary,Small
734,10318,31,100.00,3116.43,2004-11-02,Shipped,Planes,84.00,+12155551555,"7586 Pompton St.",Allentown,USA,Yu,Kyung,Medium
735,10296,36,100.00,5676.84,2004-09-15,Shipped,Planes,88.77,+490281720605,"Hansastr. 15",Munich,Germany,Donnermeyer,Michael,Medium
736,10241,33,72.65,2397.45,2004-04-13,Shipped,"Vintage Cars",60.00,+33451463128,"24, place Kluber",Strasbourg,France,Citeaux,Frederique,Small
737,10322,50,100.00,12536.50,2004-11-04,Shipped,"Vintage Cars",86.46,+16035558647,"2304 Long Airport Avenue",Nashua,USA,Young,Valarie,Large
738,10332,35,90.78,2264.15,2004-11-17,Shipped,"Vintage Cars",86.46,+441715551555,"Fauntleroy Circus",Manchester,UK,Ashworth,Victoria,Small
739,10307,39,100.00,7379.97,2004-10-14,Shipped,Planes,88.77,+12155554695,"782 First Street",Philadelphia,USA,Cervantes,Francisca,Large
740,10280,25,62.96,1574.00,2004-08-17,Shipped,"Vintage Cars",60.00,+39041215385,"Via Monte Bianco 34",Torino,Italy,Accorti,Paolo,Small
741,10288,28,61.75,1729.00,2004-09-01,Shipped,"Vintage Cars",60.00,+6507063799,"Village Close - 106 Linden Road Sandown",Singapore,Singapore,Victorino,Wendy,Small
742,10344,30,100.00,3928.20,2004-11-25,Shipped,"Vintage Cars",86.46,+33295438110,"12, rue des Bouchers",Marseille,France,Lebihan,Laurence,Medium
743,10316,27,100.00,3704.13,2004-11-01,Shipped,Planes,88.77,+441985558888,"Garden House Crowther Way",Cowes,UK,Bennett,Helen,Medium
744,10303,46,90.78,2255.84,2004-10-06,Shipped,"Vintage Cars",86.46,+34955558282,"C Romero, 33",Sevilla,Spain,Roel,"Jose Pedro",Small
745,10327,45,100.00,4781.70,2004-11-10,Resolved,Planes,84.00,+4531123555,"Vinb ltet 34",Kobenhavn,Denmark,Petersen,Jytte,Medium
746,10312,30,61.15,1834.50,2004-10-21,Shipped,"Vintage Cars",60.00,+14155551450,"5677 Strong St.","San Rafael",USA,Nelson,Valarie,Small
747,10339,27,100.00,2810.70,2004-11-23,Shipped,Planes,84.00,+810358050790,"2-2-8 Roppongi",Minato-ku,Japan,Shimamura,Akiko,Small
748,10332,38,84.25,3201.50,2004-11-17,Shipped,"Vintage Cars",60.00,+441715551555,"Fauntleroy Circus",Manchester,UK,Ashworth,Victoria,Medium
749,10353,27,100.00,3515.67,2004-12-04,Shipped,Planes,84.00,+12035554407,"2440 Pompton St.",Glendale,USA,Lewis,Dan,Medium
750,10327,25,100.00,2804.75,2004-11-10,Resolved,Planes,88.77,+4531123555,"Vinb ltet 34",Kobenhavn,Denmark,Petersen,Jytte,Small
751,10344,40,90.78,2276.40,2004-11-25,Shipped,"Vintage Cars",86.46,+33903939654,"12, rue des Bouchers",Marseille,France,Lebihan,Laurence,Small
752,10374,42,93.21,2909.34,2005-02-02,Shipped,Planes,88.77,+61044554593,"31 Duncan St. West End","South Brisbane",Australia,Calaghan,Tony,Small
753,10386,21,93.21,1570.17,2005-03-01,Resolved,Planes,88.77,+34915559444,"C Moralzarzal, 86",Madrid,Spain,Freyre,Diego,Small
754,10338,41,100.00,5624.79,2004-11-22,Shipped,Planes,88.77,+32051591072,"Boulevard Tirou, 255",Charleroi,Belgium,Cartrain,Pascale,Medium
755,10398,34,93.21,2613.92,2005-03-30,Shipped,Planes,88.77,+33242915879,"59 rue de l Abbaye",Reims,France,Henriot,Paul,Small
756,10367,45,100.00,8884.80,2005-01-12,Resolved,"Vintage Cars",60.00,+16265557265,"78934 Hillside Dr.",Pasadena,USA,Young,Julie,Large
757,10401,42,93.21,3193.26,2005-04-03,"On Hold",Planes,88.77,+12015559350,"7476 Moss Rd.",Newark,USA,Brown,William,Medium
758,10351,39,99.52,3881.28,2004-12-03,Shipped,Planes,88.77,+441715550297,"35 King George",London,UK,Brown,Ann,Medium
759,10416,15,98.84,1482.60,2005-05-10,Shipped,Planes,84.00,+39066684723,"Strada Provinciale 124","Reggio Emilia",Italy,Moroni,Maurizio,Small
